"","id","t","V","L","A","Y"
"91",2,40,1,1.21268202274894,0,0
"92",2,41,0,1.21268202274894,0,0
"93",2,42,0,1.21268202274894,0,0
"94",2,43,0,1.21268202274894,0,0
"95",2,44,0,1.21268202274894,0,0
"96",2,45,0,1.21268202274894,0,0
"97",2,46,0,1.21268202274894,0,0
"98",2,47,0,1.21268202274894,0,0
"99",2,48,0,1.21268202274894,0,0
"100",2,49,0,1.21268202274894,0,0
"101",3,0,1,0.50628021088202,0,0
"102",3,1,0,0.50628021088202,0,0
"103",3,2,0,0.50628021088202,0,0
"104",3,3,0,0.50628021088202,0,0
"105",3,4,0,0.50628021088202,0,0
"106",3,5,0,0.50628021088202,0,0
"107",3,6,0,0.50628021088202,0,0
"108",3,7,0,0.50628021088202,0,0
"109",3,8,0,0.50628021088202,0,0
"110",3,9,0,0.50628021088202,0,0
"111",3,10,0,0.50628021088202,0,0
"112",3,11,0,0.50628021088202,0,0
"113",3,12,0,0.50628021088202,0,0
"114",3,13,0,0.50628021088202,0,0
"115",3,14,0,0.50628021088202,0,0
"116",3,15,0,0.50628021088202,0,0
"117",3,16,0,0.50628021088202,0,0
"118",3,17,0,0.50628021088202,0,0
"119",3,18,0,0.50628021088202,0,0
"120",3,19,0,0.50628021088202,0,0
"121",3,20,0,0.50628021088202,0,0
"122",3,21,0,0.50628021088202,0,0
"123",3,22,0,0.50628021088202,0,0
"124",3,23,0,0.50628021088202,0,0
"125",3,24,0,0.50628021088202,0,0
"126",3,25,0,0.50628021088202,0,0
"127",3,26,0,0.50628021088202,0,0
"128",3,27,0,0.50628021088202,0,0
"129",3,28,0,0.50628021088202,0,0
"130",3,29,1,0.0795765028789741,0,0
"131",3,30,0,0.0795765028789741,0,0
"132",3,31,1,0.31327565097416,0,0
"133",3,32,1,-0.313437546714122,1,0
"134",3,33,1,0.885423742490479,1,0
"135",3,34,0,0.885423742490479,1,0
"136",3,35,0,0.885423742490479,1,0
"137",3,36,0,0.885423742490479,1,0
"138",3,37,0,0.885423742490479,1,0
"139",3,38,0,0.885423742490479,1,0
"140",3,39,1,1.68192956060866,1,0
"141",3,40,0,1.68192956060866,1,0
"142",3,41,0,1.68192956060866,1,0
"143",3,42,0,1.68192956060866,1,0
"144",3,43,0,1.68192956060866,1,0
"145",3,44,0,1.68192956060866,1,0
"146",3,45,0,1.68192956060866,1,0
"147",3,46,0,1.68192956060866,1,0
"148",3,47,0,1.68192956060866,1,0
"149",3,48,1,1.12290554938604,1,0
"150",3,49,0,1.12290554938604,1,0
"151",4,0,1,-0.394872698680976,1,0
"152",4,1,0,-0.394872698680976,1,0
"153",4,2,1,1.04020448940305,1,0
"154",4,3,0,1.04020448940305,1,0
"155",4,4,0,1.04020448940305,1,0
"156",4,5,0,1.04020448940305,1,0
"157",4,6,0,1.04020448940305,1,0
"158",4,7,0,1.04020448940305,1,0
"159",4,8,1,0.304424167136026,1,0
"160",4,9,1,1.73916497026967,1,0
"161",4,10,0,1.73916497026967,1,0
"162",4,11,0,1.73916497026967,1,0
"163",4,12,0,1.73916497026967,1,0
"164",4,13,1,-0.49639085729628,1,0
"165",4,14,1,0.491743849176071,1,0
"166",4,15,0,0.491743849176071,1,0
"167",4,16,1,1.32521216230043,1,0
"168",4,17,1,1.31217764488954,1,0
"169",4,18,0,1.31217764488954,1,0
"170",4,19,1,0.870973121436026,1,0
"171",4,20,0,0.870973121436026,1,0
"172",4,21,1,0.658451151318324,1,0
"173",4,22,0,0.658451151318324,1,0
"174",4,23,0,0.658451151318324,1,0
"175",4,24,0,0.658451151318324,1,0
"176",4,25,1,0.440080724926937,1,0
"177",4,26,0,0.440080724926937,1,0
"178",4,27,0,0.440080724926937,1,0
"179",4,28,1,-0.628614161008203,1,0
"180",4,29,0,-0.628614161008203,1,0
"181",4,30,1,0.845966762635244,1,0
"182",4,31,0,0.845966762635244,1,0
"183",4,32,0,0.845966762635244,1,0
"184",4,33,0,0.845966762635244,1,0
"185",4,34,0,0.845966762635244,1,0
"186",4,35,0,0.845966762635244,1,0
"187",4,36,1,1.08343763959706,1,0
"188",4,37,0,1.08343763959706,1,0
"189",4,38,1,0.0643570376657119,1,0
"190",4,39,0,0.0643570376657119,1,0
"191",4,40,0,0.0643570376657119,1,0
"192",4,41,1,0.659581399879248,1,0
"193",4,42,0,0.659581399879248,1,0
"194",4,43,0,0.659581399879248,1,0
"195",4,44,0,0.659581399879248,1,0
"196",4,45,0,0.659581399879248,1,0
"197",4,46,0,0.659581399879248,1,0
"198",4,47,1,0.501739673058729,1,0
"199",4,48,0,0.501739673058729,1,0
"200",4,49,0,0.501739673058729,1,0
"201",5,0,1,0.137736192724792,0,0
"202",5,1,0,0.137736192724792,0,0
"203",5,2,0,0.137736192724792,0,0
"204",5,3,0,0.137736192724792,0,0
"205",5,4,1,1.2224359979443,0,0
"206",5,5,0,1.2224359979443,0,0
"207",5,6,0,1.2224359979443,0,0
"208",5,7,0,1.2224359979443,0,0
"209",5,8,0,1.2224359979443,0,0
"210",5,9,0,1.2224359979443,0,0
"211",5,10,1,0.177215422943142,0,0
"212",5,11,0,0.177215422943142,0,0
"213",5,12,0,0.177215422943142,0,0
"214",5,13,0,0.177215422943142,0,0
"215",5,14,0,0.177215422943142,0,0
"216",5,15,0,0.177215422943142,0,0
"217",5,16,0,0.177215422943142,0,0
"218",5,17,0,0.177215422943142,0,0
"219",5,18,0,0.177215422943142,0,0
"220",5,19,0,0.177215422943142,0,0
"221",5,20,0,0.177215422943142,0,0
"222",5,21,0,0.177215422943142,0,0
"223",5,22,0,0.177215422943142,0,0
"224",5,23,0,0.177215422943142,0,0
"225",5,24,0,0.177215422943142,0,0
"226",5,25,0,0.177215422943142,0,0
"227",5,26,0,0.177215422943142,0,0
"228",5,27,0,0.177215422943142,0,0
"229",5,28,0,0.177215422943142,0,0
"230",5,29,0,0.177215422943142,0,0
"231",5,30,0,0.177215422943142,0,0
"232",5,31,0,0.177215422943142,0,0
"233",5,32,0,0.177215422943142,0,0
"234",5,33,0,0.177215422943142,0,0
"235",5,34,1,-0.327665827674011,0,0
"236",5,35,0,-0.327665827674011,0,0
"237",5,36,1,0.713059683564259,0,0
"238",5,37,0,0.713059683564259,0,0
"239",5,38,0,0.713059683564259,0,0
"240",5,39,0,0.713059683564259,0,0
"241",5,40,0,0.713059683564259,0,0
"242",5,41,0,0.713059683564259,0,0
"243",5,42,0,0.713059683564259,0,0
"244",5,43,0,0.713059683564259,0,0
"245",5,44,0,0.713059683564259,0,0
"246",5,45,1,-0.75633605412278,1,0
"247",5,46,0,-0.75633605412278,1,0
"248",5,47,0,-0.75633605412278,1,0
"249",5,48,0,-0.75633605412278,1,0
"250",5,49,0,-0.75633605412278,1,0
"251",6,0,1,0.5490087046151,0,0
"252",6,1,0,0.5490087046151,0,0
"253",6,2,0,0.5490087046151,0,0
"254",6,3,0,0.5490087046151,0,0
"255",6,4,0,0.5490087046151,0,0
"256",6,5,0,0.5490087046151,0,0
"257",6,6,0,0.5490087046151,0,0
"258",6,7,0,0.5490087046151,0,0
"259",6,8,0,0.5490087046151,0,0
"260",6,9,1,-0.174383669197787,1,0
"261",6,10,1,1.01959064320219,1,0
"262",6,11,0,1.01959064320219,1,0
"263",6,12,0,1.01959064320219,1,0
"264",6,13,0,1.01959064320219,1,0
"265",6,14,0,1.01959064320219,1,0
"266",6,15,0,1.01959064320219,1,0
"267",6,16,0,1.01959064320219,1,0
"268",6,17,0,1.01959064320219,1,0
"269",6,18,0,1.01959064320219,1,0
"270",6,19,0,1.01959064320219,1,0
"271",6,20,0,1.01959064320219,1,0
"272",6,21,0,1.01959064320219,1,0
"273",6,22,0,1.01959064320219,1,0
"274",6,23,0,1.01959064320219,1,0
"275",6,24,0,1.01959064320219,1,0
"276",6,25,1,0.646168208859165,1,0
"277",6,26,0,0.646168208859165,1,0
"278",6,27,0,0.646168208859165,1,0
"279",6,28,0,0.646168208859165,1,0
"280",6,29,1,0.806249217005685,1,0
"281",6,30,0,0.806249217005685,1,0
"282",6,31,1,0.233165475769907,1,0
"283",6,32,0,0.233165475769907,1,0
"284",6,33,0,0.233165475769907,1,0
"285",6,34,0,0.233165475769907,1,0
"286",6,35,1,0.9255694139105,1,0
"287",6,36,0,0.9255694139105,1,0
"288",6,37,0,0.9255694139105,1,0
"289",6,38,0,0.9255694139105,1,0
"290",6,39,0,0.9255694139105,1,0
"291",6,40,0,0.9255694139105,1,0
"292",6,41,0,0.9255694139105,1,0
"293",6,42,0,0.9255694139105,1,0
"294",6,43,1,1.00982085823292,1,0
"295",6,44,1,0.762252818367215,1,0
"296",6,45,0,0.762252818367215,1,0
"297",6,46,0,0.762252818367215,1,0
"298",6,47,0,0.762252818367215,1,0
"299",6,48,0,0.762252818367215,1,0
"300",6,49,0,0.762252818367215,1,0
"301",7,0,1,0.115427466494018,0,0
"302",7,1,0,0.115427466494018,0,0
"303",7,2,0,0.115427466494018,0,0
"304",7,3,0,0.115427466494018,0,0
"305",7,4,0,0.115427466494018,0,0
"306",7,5,0,0.115427466494018,0,0
"307",7,6,0,0.115427466494018,0,0
"308",7,7,0,0.115427466494018,0,0
"309",7,8,0,0.115427466494018,0,0
"310",7,9,0,0.115427466494018,0,0
"311",7,10,0,0.115427466494018,0,0
"312",7,11,0,0.115427466494018,0,0
"313",7,12,0,0.115427466494018,0,0
"314",7,13,0,0.115427466494018,0,0
"315",7,14,0,0.115427466494018,0,0
"316",7,15,0,0.115427466494018,0,0
"317",7,16,0,0.115427466494018,0,0
"318",7,17,0,0.115427466494018,0,0
"319",7,18,0,0.115427466494018,0,0
"320",7,19,0,0.115427466494018,0,0
"321",7,20,0,0.115427466494018,0,0
"322",7,21,0,0.115427466494018,0,0
"323",7,22,0,0.115427466494018,0,0
"324",7,23,0,0.115427466494018,0,0
"325",7,24,0,0.115427466494018,0,0
"326",7,25,0,0.115427466494018,0,0
"327",7,26,0,0.115427466494018,0,0
"328",7,27,0,0.115427466494018,0,0
"329",7,28,0,0.115427466494018,0,0
"330",7,29,0,0.115427466494018,0,0
"331",7,30,0,0.115427466494018,0,0
"332",7,31,0,0.115427466494018,0,0
"333",7,32,0,0.115427466494018,0,0
"334",7,33,0,0.115427466494018,0,0
"335",7,34,0,0.115427466494018,0,0
"336",7,35,0,0.115427466494018,0,0
"337",7,36,0,0.115427466494018,0,0
"338",7,37,0,0.115427466494018,0,0
"339",7,38,0,0.115427466494018,0,0
"340",7,39,0,0.115427466494018,0,0
"341",7,40,0,0.115427466494018,0,0
"342",7,41,0,0.115427466494018,0,0
"343",7,42,0,0.115427466494018,0,0
"344",7,43,0,0.115427466494018,0,0
"345",7,44,0,0.115427466494018,0,0
"346",7,45,0,0.115427466494018,0,0
"347",7,46,0,0.115427466494018,0,0
"348",7,47,0,0.115427466494018,0,0
"349",7,48,1,-0.472297273850162,1,0
"350",7,49,1,1.0714222756265,1,0
"351",8,0,1,0.0665351509979006,0,0
"352",8,1,0,0.0665351509979006,0,0
"353",8,2,0,0.0665351509979006,0,0
"354",8,3,0,0.0665351509979006,0,0
"355",8,4,0,0.0665351509979006,0,0
"356",8,5,0,0.0665351509979006,0,0
"357",8,6,0,0.0665351509979006,0,0
"358",8,7,0,0.0665351509979006,0,0
"359",8,8,0,0.0665351509979006,0,0
"360",8,9,0,0.0665351509979006,0,0
"361",8,10,1,0.854248961230025,0,0
"362",8,11,0,0.854248961230025,0,0
"363",8,12,0,0.854248961230025,0,0
"364",8,13,0,0.854248961230025,0,0
"365",8,14,0,0.854248961230025,0,0
"366",8,15,0,0.854248961230025,0,0
"367",8,16,0,0.854248961230025,0,0
"368",8,17,0,0.854248961230025,0,0
"369",8,18,0,0.854248961230025,0,0
"370",8,19,0,0.854248961230025,0,0
"371",8,20,0,0.854248961230025,0,0
"372",8,21,0,0.854248961230025,0,0
"373",8,22,0,0.854248961230025,0,0
"374",8,23,0,0.854248961230025,0,0
"375",8,24,1,0.114821343264401,0,0
"376",8,25,0,0.114821343264401,0,0
"377",8,26,0,0.114821343264401,0,0
"378",8,27,0,0.114821343264401,0,0
"379",8,28,0,0.114821343264401,0,0
"380",8,29,0,0.114821343264401,0,0
"381",8,30,0,0.114821343264401,0,0
"382",8,31,0,0.114821343264401,0,0
"383",8,32,0,0.114821343264401,0,0
"384",8,33,0,0.114821343264401,0,0
"385",8,34,0,0.114821343264401,0,0
"386",8,35,0,0.114821343264401,0,0
"387",8,36,1,0.430994248888536,0,0
"388",8,37,0,0.430994248888536,0,0
"389",8,38,0,0.430994248888536,0,0
"390",8,39,0,0.430994248888536,0,0
"391",8,40,0,0.430994248888536,0,0
"392",8,41,0,0.430994248888536,0,0
"393",8,42,0,0.430994248888536,0,0
"394",8,43,0,0.430994248888536,0,0
"395",8,44,0,0.430994248888536,0,0
"396",8,45,0,0.430994248888536,0,0
"397",8,46,0,0.430994248888536,0,0
"398",8,47,0,0.430994248888536,0,0
"399",8,48,0,0.430994248888536,0,0
"400",8,49,0,0.430994248888536,0,0
"401",9,0,1,-0.091147516802968,0,0
"402",9,1,0,-0.091147516802968,0,0
"403",9,2,0,-0.091147516802968,0,0
"404",9,3,0,-0.091147516802968,0,0
"405",9,4,0,-0.091147516802968,0,0
"406",9,5,0,-0.091147516802968,0,0
"407",9,6,0,-0.091147516802968,0,0
"408",9,7,0,-0.091147516802968,0,0
"409",9,8,0,-0.091147516802968,0,0
"410",9,9,0,-0.091147516802968,0,0
"411",9,10,0,-0.091147516802968,0,0
"412",9,11,1,0.851608225708258,0,0
"413",9,12,0,0.851608225708258,0,0
"414",9,13,0,0.851608225708258,0,0
"415",9,14,0,0.851608225708258,0,0
"416",9,15,0,0.851608225708258,0,0
"417",9,16,0,0.851608225708258,0,0
"418",9,17,0,0.851608225708258,0,0
"419",9,18,0,0.851608225708258,0,0
"420",9,19,0,0.851608225708258,0,0
"421",9,20,0,0.851608225708258,0,0
"422",9,21,0,0.851608225708258,0,0
"423",9,22,0,0.851608225708258,0,0
"424",9,23,0,0.851608225708258,0,0
"425",9,24,0,0.851608225708258,0,0
"426",9,25,0,0.851608225708258,0,0
"427",9,26,0,0.851608225708258,0,0
"428",9,27,0,0.851608225708258,1,0
"429",9,28,0,0.851608225708258,1,0
"430",9,29,0,0.851608225708258,1,0
"431",9,30,1,0.483928042161491,1,0
"432",9,31,0,0.483928042161491,1,0
"433",9,32,0,0.483928042161491,1,0
"434",9,33,0,0.483928042161491,1,0
"435",9,34,0,0.483928042161491,1,0
"436",9,35,0,0.483928042161491,1,0
"437",9,36,1,0.332146422763446,1,0
"438",9,37,1,0.766441162558684,1,0
"439",9,38,0,0.766441162558684,1,0
"440",9,39,0,0.766441162558684,1,0
"441",9,40,0,0.766441162558684,1,0
"442",9,41,0,0.766441162558684,1,0
"443",9,42,0,0.766441162558684,1,0
"444",9,43,0,0.766441162558684,1,0
"445",9,44,0,0.766441162558684,1,0
"446",9,45,0,0.766441162558684,1,0
"447",9,46,0,0.766441162558684,1,0
"448",9,47,0,0.766441162558684,1,0
"449",9,48,0,0.766441162558684,1,0
"450",9,49,0,0.766441162558684,1,0
"451",10,0,1,-0.246764771648453,0,0
"452",10,1,1,0.84904769571409,0,0
"453",10,2,0,0.84904769571409,0,0
"454",10,3,0,0.84904769571409,0,0
"455",10,4,0,0.84904769571409,0,0
"456",10,5,0,0.84904769571409,0,0
"457",10,6,0,0.84904769571409,0,0
"458",10,7,0,0.84904769571409,0,0
"459",10,8,0,0.84904769571409,0,0
"460",10,9,1,0.225027784918003,0,0
"461",10,10,0,0.225027784918003,0,0
"462",10,11,0,0.225027784918003,0,0
"463",10,12,0,0.225027784918003,0,0
"464",10,13,0,0.225027784918003,0,0
"465",10,14,0,0.225027784918003,0,0
"466",10,15,0,0.225027784918003,0,0
"467",10,16,0,0.225027784918003,0,0
"468",10,17,0,0.225027784918003,0,0
"469",10,18,0,0.225027784918003,0,0
"470",10,19,0,0.225027784918003,0,0
"471",10,20,0,0.225027784918003,0,0
"472",10,21,0,0.225027784918003,0,0
"473",10,22,0,0.225027784918003,0,0
"474",10,23,0,0.225027784918003,0,0
"475",10,24,0,0.225027784918003,0,0
"476",10,25,0,0.225027784918003,0,0
"477",10,26,0,0.225027784918003,0,0
"478",10,27,0,0.225027784918003,0,0
"479",10,28,0,0.225027784918003,0,0
"480",10,29,0,0.225027784918003,0,0
"481",10,30,0,0.225027784918003,0,0
"482",10,31,0,0.225027784918003,0,0
"483",10,32,0,0.225027784918003,0,0
"484",10,33,1,-0.425123241367105,0,0
"485",10,34,1,-0.660108523666892,1,0
"486",10,35,0,-0.660108523666892,1,0
"487",10,36,0,-0.660108523666892,1,0
"488",10,37,0,-0.660108523666892,1,0
"489",10,38,0,-0.660108523666892,1,0
"490",10,39,0,-0.660108523666892,1,0
"491",10,40,0,-0.660108523666892,1,0
"492",10,41,0,-0.660108523666892,1,0
"493",10,42,1,2.06939899894993,1,0
"494",10,43,0,2.06939899894993,1,0
"495",10,44,0,2.06939899894993,1,0
"496",10,45,0,2.06939899894993,1,0
"497",10,46,0,2.06939899894993,1,0
"498",10,47,0,2.06939899894993,1,0
"499",10,48,1,0.632354648047187,1,0
"500",10,49,0,0.632354648047187,1,0
"501",11,0,1,0.216414072446149,0,0
"502",11,1,1,0.688133075600184,0,0
"503",11,2,1,0.549745143417658,0,0
"504",11,3,0,0.549745143417658,0,0
"505",11,4,0,0.549745143417658,0,0
"506",11,5,0,0.549745143417658,0,0
"507",11,6,0,0.549745143417658,0,0
"508",11,7,0,0.549745143417658,0,0
"509",11,8,0,0.549745143417658,0,0
"510",11,9,0,0.549745143417658,0,0
"511",11,10,0,0.549745143417658,0,0
"512",11,11,0,0.549745143417658,0,0
"513",11,12,0,0.549745143417658,0,0
"514",11,13,0,0.549745143417658,0,0
"515",11,14,1,0.683486696121799,0,0
"516",11,15,0,0.683486696121799,0,0
"517",11,16,0,0.683486696121799,0,0
"518",11,17,0,0.683486696121799,0,0
"519",11,18,0,0.683486696121799,0,0
"520",11,19,1,-0.750308251838572,1,0
"521",11,20,0,-0.750308251838572,1,0
"522",11,21,0,-0.750308251838572,1,0
"523",11,22,1,0.754934795368941,1,0
"524",11,23,0,0.754934795368941,1,0
"525",11,24,1,0.390537800632768,1,0
"526",11,25,0,0.390537800632768,1,0
"527",11,26,0,0.390537800632768,1,0
"528",11,27,0,0.390537800632768,1,0
"529",11,28,0,0.390537800632768,1,0
"530",11,29,0,0.390537800632768,1,0
"531",11,30,0,0.390537800632768,1,0
"532",11,31,0,0.390537800632768,1,0
"533",11,32,0,0.390537800632768,1,0
"534",11,33,1,0.5340055964447,1,0
"535",11,34,0,0.5340055964447,1,0
"536",11,35,0,0.5340055964447,1,0
"537",11,36,1,1.0876268792901,1,0
"538",11,37,1,1.32241839321248,1,0
"539",11,38,0,1.32241839321248,1,0
"540",11,39,0,1.32241839321248,1,0
"541",11,40,0,1.32241839321248,1,0
"542",11,41,0,1.32241839321248,1,0
"543",11,42,0,1.32241839321248,1,0
"544",11,43,0,1.32241839321248,1,0
"545",11,44,0,1.32241839321248,1,0
"546",11,45,0,1.32241839321248,1,0
"547",11,46,0,1.32241839321248,1,0
"548",11,47,0,1.32241839321248,1,0
"549",11,48,0,1.32241839321248,1,0
"550",11,49,0,1.32241839321248,1,0
"551",12,0,1,-0.400388771054128,1,0
"552",12,1,0,-0.400388771054128,1,0
"553",12,2,0,-0.400388771054128,1,0
"554",12,3,1,0.635748094655975,1,0
"555",12,4,0,0.635748094655975,1,0
"556",12,5,1,0.652815614110391,1,0
"557",12,6,1,1.39626594236532,1,0
"558",12,7,0,1.39626594236532,1,0
"559",12,8,0,1.39626594236532,1,0
"560",12,9,1,0.29340337278946,1,0
"561",12,10,1,1.5744159062436,1,0
"562",12,11,0,1.5744159062436,1,0
"563",12,12,0,1.5744159062436,1,0
"564",12,13,0,1.5744159062436,1,0
"565",12,14,0,1.5744159062436,1,0
"566",12,15,0,1.5744159062436,1,0
"567",12,16,0,1.5744159062436,1,0
"568",12,17,1,0.491606887675447,1,0
"569",12,18,0,0.491606887675447,1,0
"570",12,19,0,0.491606887675447,1,0
"571",12,20,0,0.491606887675447,1,0
"572",12,21,0,0.491606887675447,1,0
"573",12,22,0,0.491606887675447,1,0
"574",12,23,0,0.491606887675447,1,0
"575",12,24,0,0.491606887675447,1,0
"576",12,25,0,0.491606887675447,1,0
"577",12,26,0,0.491606887675447,1,0
"578",12,27,0,0.491606887675447,1,0
"579",12,28,0,0.491606887675447,1,0
"580",12,29,0,0.491606887675447,1,0
"581",12,30,0,0.491606887675447,1,0
"582",12,31,0,0.491606887675447,1,0
"583",12,32,1,0.0875939217077689,1,0
"584",12,33,1,0.177082121172546,1,0
"585",12,34,0,0.177082121172546,1,0
"586",12,35,0,0.177082121172546,1,0
"587",12,36,1,0.458302127932815,1,0
"588",12,37,0,0.458302127932815,1,0
"589",12,38,0,0.458302127932815,1,0
"590",12,39,0,0.458302127932815,1,0
"591",12,40,0,0.458302127932815,1,0
"592",12,41,0,0.458302127932815,1,0
"593",12,42,1,0.502074123392144,1,0
"594",12,43,0,0.502074123392144,1,0
"595",12,44,0,0.502074123392144,1,0
"596",12,45,0,0.502074123392144,1,0
"597",12,46,0,0.502074123392144,1,0
"598",12,47,1,1.29743318843534,1,0
"599",12,48,1,-0.0391476488000033,1,0
"600",12,49,0,-0.0391476488000033,1,0
"601",13,0,1,-0.419275635590468,0,0
"602",13,1,0,-0.419275635590468,0,0
"603",13,2,0,-0.419275635590468,0,0
"604",13,3,0,-0.419275635590468,0,0
"605",13,4,0,-0.419275635590468,0,0
"606",13,5,0,-0.419275635590468,0,0
"607",13,6,0,-0.419275635590468,0,0
"608",13,7,0,-0.419275635590468,0,0
"609",13,8,0,-0.419275635590468,0,0
"610",13,9,0,-0.419275635590468,0,0
"611",13,10,0,-0.419275635590468,0,0
"612",13,11,0,-0.419275635590468,0,0
"613",13,12,0,-0.419275635590468,0,0
"614",13,13,0,-0.419275635590468,0,0
"615",13,14,0,-0.419275635590468,0,0
"616",13,15,0,-0.419275635590468,0,0
"617",13,16,0,-0.419275635590468,0,0
"618",13,17,1,0.265716985421237,0,0
"619",13,18,0,0.265716985421237,0,0
"620",13,19,0,0.265716985421237,0,0
"621",13,20,0,0.265716985421237,0,0
"622",13,21,0,0.265716985421237,0,0
"623",13,22,0,0.265716985421237,0,0
"624",13,23,0,0.265716985421237,0,0
"625",13,24,1,-0.0766603590779547,0,0
"626",13,25,0,-0.0766603590779547,0,0
"627",13,26,0,-0.0766603590779547,0,0
"628",13,27,0,-0.0766603590779547,0,0
"629",13,28,0,-0.0766603590779547,0,0
"630",13,29,0,-0.0766603590779547,0,0
"631",13,30,0,-0.0766603590779547,0,0
"632",13,31,1,-0.415868022480116,1,0
"633",13,32,0,-0.415868022480116,1,0
"634",13,33,0,-0.415868022480116,1,0
"635",13,34,0,-0.415868022480116,1,0
"636",13,35,0,-0.415868022480116,1,0
"637",13,36,0,-0.415868022480116,1,0
"638",13,37,0,-0.415868022480116,1,0
"639",13,38,1,0.661582970750177,1,0
"640",13,39,0,0.661582970750177,1,0
"641",13,40,0,0.661582970750177,1,0
"642",13,41,1,0.85399526018405,1,0
"643",13,42,0,0.85399526018405,1,0
"644",13,43,0,0.85399526018405,1,0
"645",13,44,0,0.85399526018405,1,0
"646",13,45,1,0.549581766262732,1,0
"647",13,46,0,0.549581766262732,1,0
"648",13,47,1,0.885158421088911,1,0
"649",13,48,0,0.885158421088911,1,0
"650",13,49,0,0.885158421088911,1,0
"651",14,0,1,0.081814594796958,0,0
"652",14,1,0,0.081814594796958,0,0
"653",14,2,0,0.081814594796958,0,0
"654",14,3,0,0.081814594796958,0,0
"655",14,4,0,0.081814594796958,0,0
"656",14,5,0,0.081814594796958,0,0
"657",14,6,0,0.081814594796958,0,0
"658",14,7,0,0.081814594796958,0,0
"659",14,8,0,0.081814594796958,0,0
